FIPS,clusters
29171,cluster_8
29173,cluster_8
29175,cluster_8
29177,cluster_8
29179,cluster_5
29181,cluster_8
29183,cluster_8
29185,cluster_8
29186,cluster_8
29187,cluster_8
29189,cluster_8
29195,cluster_8
29197,cluster_5
29199,cluster_8
29201,cluster_8
29203,cluster_8
29205,cluster_8
29207,cluster_8
29209,cluster_8
29211,cluster_8
29213,cluster_8
29215,cluster_8
29217,cluster_8
29219,cluster_8
29221,cluster_8
29223,cluster_5
29225,cluster_8
29227,cluster_8
29229,cluster_8
29510,cluster_8
30001,cluster_6
30003,cluster_8
30005,cluster_8
30007,cluster_6
30009,cluster_6
30011,cluster_5
30013,cluster_6
30015,cluster_5
30017,cluster_6
30019,cluster_5
30021,cluster_6
30023,cluster_6
30025,cluster_6
30027,cluster_6
30029,cluster_6
30031,cluster_6
30033,cluster_5
30035,cluster_8
30037,cluster_5
30039,cluster_6
30041,cluster_5
30043,cluster_6
30045,cluster_5
30047,cluster_8
30049,cluster_6
30051,cluster_5
30053,cluster_6
30055,cluster_5
30057,cluster_6
30059,cluster_5
30061,cluster_5
30063,cluster_6
30065,cluster_6
30067,cluster_6
30069,cluster_5
30071,cluster_6
30073,cluster_5
30075,cluster_5
30077,cluster_6
30079,cluster_5
30081,cluster_6
30083,cluster_6
30085,cluster_8
30087,cluster_8
30089,cluster_5
30091,cluster_6
30093,cluster_6
30095,cluster_6
30097,cluster_6
30099,cluster_6
30101,cluster_6
30103,cluster_5
30105,cluster_6
30107,cluster_5
30109,cluster_5
30111,cluster_6
31001,cluster_8
31003,cluster_8
31005,cluster_5
31007,cluster_5
31009,cluster_5
31011,cluster_8
31013,cluster_8
31015,cluster_5
31017,cluster_8
31019,cluster_8
31021,cluster_8
31023,cluster_8
31025,cluster_8
31027,cluster_8
31029,cluster_8
31031,cluster_5
31033,cluster_8
31035,cluster_5
31037,cluster_8
31039,cluster_8
31041,cluster_5
31043,cluster_8
31045,cluster_8
31047,cluster_8
31049,cluster_8
31051,cluster_8
31053,cluster_8
31055,cluster_8
31057,cluster_8
31059,cluster_8
31061,cluster_8
31063,cluster_5
31065,cluster_8
31067,cluster_8
31069,cluster_5
31071,cluster_8
31073,cluster_5
31075,cluster_5
31077,cluster_5
31079,cluster_8
31081,cluster_8
31083,cluster_8
31085,cluster_5
31087,cluster_5
31089,cluster_8
31091,cluster_8
31093,cluster_8
31095,cluster_8
31097,cluster_8
31099,cluster_8
31101,cluster_8
31103,cluster_5
31105,cluster_8
31107,cluster_8
31109,cluster_8
31111,cluster_8
31113,cluster_8
31115,cluster_5
31117,cluster_5
31119,cluster_8
31121,cluster_8
31123,cluster_5
31125,cluster_5
31127,cluster_8
31129,cluster_8
31131,cluster_8
31133,cluster_8
31135,cluster_5
31137,cluster_8
31139,cluster_5
31141,cluster_8
31143,cluster_8
31145,cluster_5
31147,cluster_8
31149,cluster_8
31151,cluster_8
31153,cluster_8
31155,cluster_8
31157,cluster_8
31159,cluster_8
31161,cluster_8
31163,cluster_5
31165,cluster_5
31167,cluster_5
31169,cluster_8
31171,cluster_5
31173,cluster_8
31175,cluster_8
31177,cluster_8
31179,cluster_8
31181,cluster_5
31183,cluster_5
31185,cluster_8
32001,cluster_6
32003,cluster_6
32005,cluster_6
32007,cluster_6
32009,cluster_5
32011,cluster_5
32013,cluster_6
32015,cluster_6
32017,cluster_5
32019,cluster_6
32021,cluster_5
32023,cluster_5
32027,cluster_6
32029,cluster_6
32031,cluster_6
32033,cluster_6
32510,cluster_6
33001,cluster_6
33003,cluster_6
33005,cluster_6
33007,cluster_6
33009,cluster_6
33011,cluster_6
33013,cluster_6
33015,cluster_6
33017,cluster_6
33019,cluster_6
34001,cluster_6
34003,cluster_6
34005,cluster_6
34007,cluster_6
34009,cluster_6
34011,cluster_6
34013,cluster_6
34015,cluster_6
34017,cluster_6
34019,cluster_6
34021,cluster_6
34023,cluster_6
34025,cluster_6
34027,cluster_6
34029,cluster_6
34031,cluster_6
34033,cluster_6
34035,cluster_6
34037,cluster_6
34039,cluster_6
34041,cluster_6
35001,cluster_7
35003,cluster_5
35005,cluster_7
35006,cluster_7
35007,cluster_7
35009,cluster_7
35011,cluster_7
35013,cluster_7
35015,cluster_7
35017,cluster_7
35019,cluster_7
35021,cluster_5
35023,cluster_7
35025,cluster_7
35027,cluster_7
35028,cluster_7
35029,cluster_7
35031,cluster_4
35033,cluster_7
35035,cluster_7
35037,cluster_7
35039,cluster_7
35041,cluster_7
35043,cluster_7
35045,cluster_7
35047,cluster_7
35049,cluster_7
35051,cluster_7
35053,cluster_7
35055,cluster_7
35057,cluster_7
35059,cluster_7
35061,cluster_7
36001,cluster_6
36003,cluster_6
36005,cluster_8
36007,cluster_6
36009,cluster_6
36011,cluster_6
36013,cluster_6
36015,cluster_6
36017,cluster_6
36019,cluster_6
36021,cluster_6
36023,cluster_6
36025,cluster_6
36027,cluster_6
36029,cluster_6
36031,cluster_6
36033,cluster_6
36035,cluster_6
36037,cluster_6
36039,cluster_6
36041,cluster_6
36043,cluster_6
36045,cluster_6
36047,cluster_6
36049,cluster_6
36051,cluster_6
36053,cluster_6
36055,cluster_6
36057,cluster_6
36059,cluster_6
36061,cluster_6
36063,cluster_6
36065,cluster_6
36067,cluster_6
36069,cluster_6
36071,cluster_6
36073,cluster_6
36075,cluster_6
36077,cluster_6
36079,cluster_6
36081,cluster_6
36083,cluster_6
36085,cluster_6
36087,cluster_6
36089,cluster_6
36091,cluster_6
36093,cluster_6
36095,cluster_6
36097,cluster_6
36099,cluster_6
36101,cluster_6
36103,cluster_6
36105,cluster_6
36107,cluster_6
36109,cluster_6
36111,cluster_6
36113,cluster_6
36115,cluster_6
36117,cluster_6
36119,cluster_6
36121,cluster_6
36123,cluster_6
37001,cluster_8
37003,cluster_8
37005,cluster_8
37007,cluster_8
37009,cluster_8
37011,cluster_8
37013,cluster_8
37015,cluster_8
37017,cluster_8
37019,cluster_8
37021,cluster_8
37023,cluster_8
37025,cluster_8
37027,cluster_8
37029,cluster_8
37031,cluster_8
37033,cluster_8
37035,cluster_8
37037,cluster_8
37039,cluster_8
37041,cluster_8
37043,cluster_8
37045,cluster_8
37047,cluster_8
37049,cluster_8
37051,cluster_8
37053,cluster_8
37055,cluster_8
37057,cluster_8
37059,cluster_8
37061,cluster_8
37063,cluster_8
37065,cluster_8
37067,cluster_8
37069,cluster_8
37071,cluster_8
37073,cluster_8
37075,cluster_8
37077,cluster_8
37081,cluster_8
37083,cluster_8
37085,cluster_8
37087,cluster_8
37089,cluster_8
37091,cluster_8
37093,cluster_8
37095,cluster_5
37097,cluster_8
37099,cluster_8
37101,cluster_8
37103,cluster_8
37105,cluster_8
37107,cluster_8
37109,cluster_8
37111,cluster_8
37113,cluster_8
37115,cluster_8
37117,cluster_8
37119,cluster_8
37123,cluster_8
37125,cluster_8
37127,cluster_8
37129,cluster_8
37131,cluster_8
37133,cluster_8
37135,cluster_8
37137,cluster_8
37139,cluster_8
37141,cluster_8
37143,cluster_8
37145,cluster_8
37147,cluster_8
37149,cluster_8
37151,cluster_8
37153,cluster_8
37155,cluster_8
37157,cluster_8
37159,cluster_8
37161,cluster_8
37163,cluster_8
37165,cluster_8
37167,cluster_8
37169,cluster_8
37171,cluster_8
37173,cluster_8
37175,cluster_8
37177,cluster_8
37179,cluster_8
37181,cluster_8
37183,cluster_8
37185,cluster_8
37187,cluster_8
37189,cluster_8
37191,cluster_8
37193,cluster_8
37195,cluster_8
37197,cluster_8
37199,cluster_8
38001,cluster_7
38003,cluster_7
38005,cluster_4
38007,cluster_5
38009,cluster_7
38011,cluster_7
38013,cluster_5
38015,cluster_7
38017,cluster_7
38019,cluster_7
38021,cluster_7
38023,cluster_7
38025,cluster_7
38027,cluster_7
38029,cluster_7
38031,cluster_7
38033,cluster_5
38035,cluster_7
38037,cluster_7
38039,cluster_7
38041,cluster_5
38043,cluster_5
38045,cluster_7
38047,cluster_7
38049,cluster_5
38051,cluster_7
38053,cluster_7
38055,cluster_7
38057,cluster_7
38059,cluster_7
38061,cluster_7
38063,cluster_5
38065,cluster_5
38067,cluster_7
38069,cluster_7
38071,cluster_7
38073,cluster_7
38075,cluster_5
38077,cluster_7
38079,cluster_4
38081,cluster_7
38083,cluster_5
38085,cluster_4
38087,cluster_5
38089,cluster_7
38091,cluster_5
38093,cluster_7
38095,cluster_7
38097,cluster_7
38099,cluster_7
38101,cluster_7
38103,cluster_7
38105,cluster_7
39001,cluster_6
39003,cluster_6
39005,cluster_6
39007,cluster_6
39009,cluster_6
39011,cluster_6
39013,cluster_6
39015,cluster_6
39017,cluster_6
39019,cluster_6
39021,cluster_6
39023,cluster_6
39025,cluster_6
39027,cluster_6
39029,cluster_6
39031,cluster_6
39033,cluster_6
39035,cluster_6
39037,cluster_6
39039,cluster_6
39041,cluster_6
39043,cluster_6
39045,cluster_6
39047,cluster_6
39049,cluster_6
39051,cluster_6
39053,cluster_6
39055,cluster_6
39057,cluster_6
39059,cluster_6
39061,cluster_6
39063,cluster_6
39065,cluster_6
39067,cluster_6
39069,cluster_6
39071,cluster_6
39073,cluster_6
39075,cluster_6
39077,cluster_6
39079,cluster_6
39081,cluster_6
39083,cluster_6
39085,cluster_6
39087,cluster_6
39089,cluster_6
39091,cluster_6
39093,cluster_6
39095,cluster_6
39097,cluster_6
39099,cluster_6
39101,cluster_6
39103,cluster_6
39105,cluster_6
39107,cluster_6
39109,cluster_6
39111,cluster_6
39113,cluster_6
39115,cluster_6
39117,cluster_6
39119,cluster_6
39121,cluster_6
39123,cluster_6
39125,cluster_6
39127,cluster_6
39129,cluster_6
39131,cluster_6
39133,cluster_6
39135,cluster_6
39137,cluster_6
39139,cluster_6
39141,cluster_6
39143,cluster_6
39145,cluster_6
39147,cluster_6
39149,cluster_6
39151,cluster_6
39153,cluster_6
39155,cluster_6
39157,cluster_6
39159,cluster_6
39161,cluster_6
39163,cluster_6
39165,cluster_6
39167,cluster_6
39169,cluster_6
39171,cluster_6
39173,cluster_6
39175,cluster_6
40001,cluster_3
40003,cluster_5
40005,cluster_3
40007,cluster_3
40009,cluster_3
40011,cluster_3
40013,cluster_3
40015,cluster_3
40017,cluster_3
40019,cluster_3
40021,cluster_3
40023,cluster_3
40025,cluster_3
40027,cluster_3
40029,cluster_3
40031,cluster_3
40033,cluster_5
40035,cluster_3
40037,cluster_3
40039,cluster_3
40041,cluster_3
40043,cluster_5
40045,cluster_5
40047,cluster_3
40049,cluster_3
40051,cluster_3
40053,cluster_5
40055,cluster_3
40057,cluster_3
40059,cluster_5
40061,cluster_3
40063,cluster_3
40065,cluster_3
40067,cluster_3
40069,cluster_3
40071,cluster_3
40073,cluster_3
40075,cluster_3
40077,cluster_3
40079,cluster_3
40081,cluster_3
40083,cluster_3
40085,cluster_3
40087,cluster_3
40089,cluster_3
40091,cluster_3
40093,cluster_3
40095,cluster_3
40097,cluster_3
40099,cluster_3
40101,cluster_3
40103,cluster_3
40105,cluster_3
40107,cluster_3
40109,cluster_3
40111,cluster_3
40113,cluster_3
40115,cluster_3
40117,cluster_3
40119,cluster_3
40121,cluster_3
40123,cluster_3
40125,cluster_3
40127,cluster_3
40129,cluster_5
40131,cluster_3
40133,cluster_3
40135,cluster_3
40137,cluster_3
40139,cluster_3
40141,cluster_3
40143,cluster_3
40145,cluster_3
40147,cluster_3
40149,cluster_3
40151,cluster_3
40153,cluster_3
41001,cluster_6
41003,cluster_6
41005,cluster_6
41007,cluster_6
41009,cluster_6
41011,cluster_6
41013,cluster_6
41015,cluster_6
41017,cluster_6
41019,cluster_6
41021,cluster_5
41023,cluster_6
41025,cluster_6
41027,cluster_6
41029,cluster_6
41031,cluster_6
41033,cluster_6
41035,cluster_6
41037,cluster_6
41039,cluster_6
41041,cluster_6
41043,cluster_6
41045,cluster_6
41047,cluster_6
41049,cluster_6
41051,cluster_6
41053,cluster_6
41055,cluster_5
41057,cluster_6
41059,cluster_6
41061,cluster_6
41063,cluster_6
41065,cluster_6
41067,cluster_6
41069,cluster_5
41071,cluster_6
42001,cluster_6
42003,cluster_6
42005,cluster_6
42007,cluster_6
42009,cluster_6
42011,cluster_6
42013,cluster_6
42015,cluster_6
42017,cluster_6
42019,cluster_6
42021,cluster_6
42023,cluster_6
42025,cluster_6
42027,cluster_6
42029,cluster_6
42031,cluster_6
42033,cluster_6
42035,cluster_6
42037,cluster_6
42039,cluster_6
42041,cluster_6
42043,cluster_6
42045,cluster_6
42047,cluster_6
42049,cluster_6
42051,cluster_6
42053,cluster_8
42055,cluster_6
42057,cluster_6
42059,cluster_6
42061,cluster_6
42063,cluster_6
42065,cluster_6
42067,cluster_6
42069,cluster_6
42071,cluster_6
42073,cluster_6
42075,cluster_6
42077,cluster_6
42079,cluster_6
42081,cluster_6
42083,cluster_6
42085,cluster_6
42087,cluster_6
42089,cluster_6
42091,cluster_6
42093,cluster_6
42095,cluster_6
42097,cluster_6
42099,cluster_6
42101,cluster_8
42103,cluster_6
42105,cluster_6
42107,cluster_6
42109,cluster_6
42111,cluster_6
42113,cluster_6
42115,cluster_6
42117,cluster_6
42119,cluster_6
42121,cluster_6
42123,cluster_6
42125,cluster_6
42127,cluster_6
42129,cluster_6
42131,cluster_6
42133,cluster_6
44001,cluster_6
44003,cluster_6
44005,cluster_6
44007,cluster_6
44009,cluster_6
45001,cluster_8
45003,cluster_8
45005,cluster_8
45007,cluster_8
45009,cluster_8
45011,cluster_8
45013,cluster_8
45015,cluster_8
45017,cluster_8
45019,cluster_8
45021,cluster_8
45023,cluster_8
45025,cluster_8
45027,cluster_8
45029,cluster_8
45031,cluster_8
45033,cluster_8
45035,cluster_8
45037,cluster_8
45039,cluster_8
45041,cluster_8
45043,cluster_8
45045,cluster_8
45047,cluster_8
45049,cluster_8
45051,cluster_8
45053,cluster_8
45055,cluster_8
45057,cluster_8
45059,cluster_8
45061,cluster_8
45063,cluster_8
45065,cluster_8
45067,cluster_8
45069,cluster_8
45071,cluster_8
45073,cluster_8
45075,cluster_8
45077,cluster_8
45079,cluster_8
45081,cluster_8
45083,cluster_8
45085,cluster_8
45087,cluster_8
45089,cluster_8
45091,cluster_8
46003,cluster_5
46005,cluster_7
46007,cluster_4
46009,cluster_7
46011,cluster_7
46013,cluster_7
46015,cluster_7
46017,cluster_4
46019,cluster_7
46021,cluster_5
46023,cluster_7
46025,cluster_7
46027,cluster_7
46029,cluster_7
46031,cluster_4
46033,cluster_7
46035,cluster_7
46037,cluster_7
46039,cluster_5
46041,cluster_4
46043,cluster_5
46045,cluster_7
46047,cluster_7
46049,cluster_7
46051,cluster_7
46053,cluster_7
46055,cluster_7
46057,cluster_5
46059,cluster_7
46061,cluster_7
46063,cluster_5
46065,cluster_7
46067,cluster_7
46069,cluster_5
46071,cluster_4
46073,cluster_5
46075,cluster_5
46077,cluster_7
46079,cluster_7
46081,cluster_7
46083,cluster_7
46085,cluster_4
46087,cluster_7
46089,cluster_7
46091,cluster_7
46093,cluster_7
46095,cluster_4
46097,cluster_7
46099,cluster_7
46101,cluster_5
46103,cluster_7
46105,cluster_7
46107,cluster_5
46109,cluster_7
46111,cluster_5
46115,cluster_7
46117,cluster_7
46119,cluster_5
46121,cluster_4
46123,cluster_7
46125,cluster_7
46127,cluster_7
46129,cluster_7
46135,cluster_7
46137,cluster_4
47001,cluster_3
47003,cluster_3
47005,cluster_3
47007,cluster_3
47009,cluster_3
47011,cluster_3
47013,cluster_3
47015,cluster_3
47017,cluster_3
47019,cluster_3
47021,cluster_3
47023,cluster_3
47025,cluster_3
47027,cluster_3
47029,cluster_3
47031,cluster_3
47033,cluster_3
47035,cluster_3
47037,cluster_3
47039,cluster_3
47041,cluster_3
47043,cluster_3
47045,cluster_3
47047,cluster_3
47049,cluster_3
47051,cluster_3
47053,cluster_3
47055,cluster_3
47057,cluster_3
47059,cluster_3
47061,cluster_3
47063,cluster_3
47065,cluster_3
47067,cluster_3
47069,cluster_3
47071,cluster_3
47073,cluster_3
47075,cluster_3
47077,cluster_3
47079,cluster_3
47081,cluster_3
47083,cluster_3
47085,cluster_3
47087,cluster_3
47089,cluster_3
47091,cluster_3
47093,cluster_3
47095,cluster_3
47097,cluster_3
47099,cluster_3
47101,cluster_3
47103,cluster_3
47105,cluster_3
47107,cluster_3
47109,cluster_3
47111,cluster_3
47113,cluster_3
47115,cluster_3
47117,cluster_3
47119,cluster_3
47121,cluster_3
47123,cluster_3
47125,cluster_3
47127,cluster_3
47129,cluster_3
47131,cluster_3
47133,cluster_3
47135,cluster_3
47137,cluster_3
47139,cluster_3
47141,cluster_3
47143,cluster_3
47145,cluster_3
47147,cluster_3
47149,cluster_3
47151,cluster_3
47153,cluster_3
47155,cluster_3
47157,cluster_3
47159,cluster_3
47161,cluster_3
47163,cluster_3
47165,cluster_3
47167,cluster_3
47171,cluster_3
47173,cluster_3
47175,cluster_3
47177,cluster_3
47179,cluster_3
47181,cluster_3
47183,cluster_3
47185,cluster_3
47187,cluster_3
47189,cluster_3
48001,cluster_7
48003,cluster_7
48005,cluster_7
48007,cluster_7
48009,cluster_7
48011,cluster_5
48013,cluster_7
48015,cluster_7
48017,cluster_7
48019,cluster_7
48021,cluster_7
48023,cluster_7
48025,cluster_7
48027,cluster_7
48029,cluster_7
48031,cluster_7
48033,cluster_5
48035,cluster_7
48037,cluster_7
48039,cluster_7
48041,cluster_7
48043,cluster_7
48045,cluster_5
48047,cluster_1
48049,cluster_7
48051,cluster_7
48053,cluster_7
48055,cluster_7
48057,cluster_7
48059,cluster_7
48061,cluster_1
48063,cluster_7
48065,cluster_7
48067,cluster_7
48069,cluster_7
48071,cluster_7
48073,cluster_7
48075,cluster_7
48077,cluster_7
48079,cluster_7
48081,cluster_5
48083,cluster_7
48085,cluster_7
48087,cluster_7
48089,cluster_7
48091,cluster_7
48093,cluster_7
48095,cluster_7
48097,cluster_7
48099,cluster_7
48101,cluster_5
48103,cluster_7
48105,cluster_7
48107,cluster_7
48109,cluster_7
48111,cluster_7
48113,cluster_7
48115,cluster_7
48117,cluster_7
48119,cluster_7
48121,cluster_7
48123,cluster_7
48125,cluster_7
48127,cluster_1
48129,cluster_7
48131,cluster_1
48133,cluster_7
48135,cluster_7
48137,cluster_7
48139,cluster_7
48141,cluster_1
48143,cluster_7
48145,cluster_7
48147,cluster_7
48149,cluster_7
48151,cluster_7
48153,cluster_7
48155,cluster_5
48157,cluster_7
48159,cluster_7
48161,cluster_7
48163,cluster_1
48165,cluster_7
48167,cluster_7
48169,cluster_7
48171,cluster_7
48173,cluster_5
48175,cluster_7
48177,cluster_7
48179,cluster_7
48181,cluster_7
48183,cluster_7
48185,cluster_7
48187,cluster_7
48189,cluster_7
48191,cluster_7
48193,cluster_7
48195,cluster_5
48197,cluster_7
48199,cluster_7
48201,cluster_7
48203,cluster_7
48205,cluster_7
48207,cluster_7
48209,cluster_7
48211,cluster_7
48213,cluster_7
48215,cluster_1
48217,cluster_7
48219,cluster_7
48221,cluster_7
48223,cluster_7
48225,cluster_7
48227,cluster_7
48229,cluster_1
48231,cluster_7
48233,cluster_7
48235,cluster_5
48237,cluster_7
48239,cluster_7
48241,cluster_7
48243,cluster_7
48245,cluster_7
48247,cluster_1
48249,cluster_1
48251,cluster_7
48253,cluster_7
48255,cluster_7
48257,cluster_7
48259,cluster_7
48261,cluster_1
48263,cluster_5
48265,cluster_7
48267,cluster_7
48269,cluster_5
48271,cluster_7
48273,cluster_1
48275,cluster_7
48277,cluster_7
48279,cluster_7
48281,cluster_7
48283,cluster_1
48285,cluster_7
48287,cluster_7
48289,cluster_7
48291,cluster_7
48293,cluster_7
48295,cluster_5
48297,cluster_7
48299,cluster_7
48301,cluster_5
48303,cluster_7
48305,cluster_7
48307,cluster_7
48309,cluster_7
48311,cluster_5
48313,cluster_7
48315,cluster_7
48317,cluster_7
48319,cluster_7
48321,cluster_7
48323,cluster_1
48325,cluster_7
48327,cluster_7
48329,cluster_7
48331,cluster_7
48333,cluster_7
48335,cluster_7
48337,cluster_7
48339,cluster_7
48341,cluster_7
48343,cluster_7
48345,cluster_7
48347,cluster_7
48349,cluster_7
48351,cluster_7
48353,cluster_7
48355,cluster_7
48357,cluster_7
48359,cluster_5
48361,cluster_7
48363,cluster_7
48365,cluster_7
48367,cluster_7
48369,cluster_7
48371,cluster_7
48373,cluster_7
48375,cluster_7
48377,cluster_1
48381,cluster_7
48383,cluster_7
48385,cluster_5
48387,cluster_7
48389,cluster_7
48391,cluster_7
48393,cluster_5
48395,cluster_7
48397,cluster_7
48399,cluster_7
48401,cluster_7
48403,cluster_7
48405,cluster_7
48407,cluster_7
48409,cluster_7
48411,cluster_7
48413,cluster_7
48415,cluster_7
48417,cluster_7
48419,cluster_7
48421,cluster_7
48423,cluster_7
48425,cluster_7
48427,cluster_1
48429,cluster_7
48431,cluster_5
48433,cluster_7
48435,cluster_7
48437,cluster_7
48439,cluster_7
48441,cluster_7
48443,cluster_5
48445,cluster_7
48447,cluster_5
48449,cluster_7
48451,cluster_7
48453,cluster_7
48455,cluster_7
48457,cluster_7
48459,cluster_7
48461,cluster_7
48463,cluster_1
48465,cluster_1
48467,cluster_7
48469,cluster_7
48471,cluster_7
48473,cluster_7
48475,cluster_7
48477,cluster_7
48479,cluster_1
48481,cluster_7
48483,cluster_7
48485,cluster_7
48487,cluster_7
48489,cluster_1
48491,cluster_7
48493,cluster_7
48495,cluster_7
48497,cluster_7
48499,cluster_7
48501,cluster_7
48503,cluster_7
48505,cluster_1
48507,cluster_1
49001,cluster_6
49003,cluster_6
49005,cluster_6
49007,cluster_6
49009,cluster_5
49011,cluster_6
49013,cluster_6
49015,cluster_6
49017,cluster_6
49019,cluster_6
49021,cluster_6
49023,cluster_6
49025,cluster_6
49027,cluster_6
49029,cluster_6
49031,cluster_5
49033,cluster_5
49035,cluster_6
49037,cluster_8
49039,cluster_6
49041,cluster_6
49043,cluster_6
49045,cluster_6
49047,cluster_6
49049,cluster_6
49051,cluster_6
49053,cluster_6
49055,cluster_6
49057,cluster_6
50001,cluster_6
50003,cluster_6
50005,cluster_6
50007,cluster_6
50009,cluster_6
50011,cluster_6
50013,cluster_6
50015,cluster_6
50017,cluster_6
50019,cluster_6
50021,cluster_6
50023,cluster_6
50025,cluster_6
50027,cluster_6
51001,cluster_8
51003,cluster_6
51005,cluster_8
51007,cluster_8
51009,cluster_8
51011,cluster_6
51013,cluster_6
51015,cluster_6
51017,cluster_6
51019,cluster_6
51021,cluster_6
51023,cluster_6
51025,cluster_8
51029,cluster_8
51031,cluster_8
51033,cluster_6
51035,cluster_8
51036,cluster_8
51037,cluster_8
51041,cluster_6
51043,cluster_6
51045,cluster_6
51047,cluster_6
51049,cluster_8
51053,cluster_8
51057,cluster_8
51059,cluster_6
51061,cluster_6
51063,cluster_6
51065,cluster_6
51067,cluster_6
51069,cluster_6
51071,cluster_8
51073,cluster_6
51075,cluster_6
51077,cluster_8
51079,cluster_6
51081,cluster_8
51083,cluster_8
51085,cluster_6
51087,cluster_6
51089,cluster_8
51091,cluster_5
51093,cluster_6
51095,cluster_6
51097,cluster_8
51101,cluster_6
51103,cluster_8
51105,cluster_8
51107,cluster_6
51109,cluster_6
51111,cluster_8
51113,cluster_6
51115,cluster_8
51117,cluster_8
51119,cluster_8
51121,cluster_6
51125,cluster_8
51127,cluster_6
51131,cluster_8
51133,cluster_8
51135,cluster_8
51137,cluster_6
51139,cluster_8
51141,cluster_8
51143,cluster_8
51145,cluster_6
51147,cluster_8
51149,cluster_8
51153,cluster_6
51155,cluster_8
51157,cluster_5
51159,cluster_8
51161,cluster_6
51163,cluster_6
51165,cluster_6
51167,cluster_8
51169,cluster_8
51171,cluster_6
51173,cluster_8
51175,cluster_8
51177,cluster_6
51179,cluster_6
51181,cluster_8
51183,cluster_8
51185,cluster_8
51187,cluster_6
51191,cluster_8
51193,cluster_8
51195,cluster_8
51197,cluster_8
51199,cluster_6
51520,cluster_8
51530,cluster_5
51540,cluster_6
51550,cluster_6
51570,cluster_6
51580,cluster_8
51590,cluster_8
51595,cluster_8
51600,cluster_6
51620,cluster_8
51630,cluster_6
51640,cluster_8
51650,cluster_8
51660,cluster_8
51670,cluster_8
51678,cluster_6
51680,cluster_8
51683,cluster_6
51685,cluster_6
51690,cluster_8
51700,cluster_8
51710,cluster_8
51720,cluster_8
51730,cluster_8
51735,cluster_6
51740,cluster_8
51750,cluster_8
51760,cluster_8
51770,cluster_8
51775,cluster_6
51790,cluster_8
51800,cluster_8
51810,cluster_6
51820,cluster_6
51830,cluster_6
51840,cluster_6
53001,cluster_6
53003,cluster_6
53005,cluster_6
53007,cluster_6
53009,cluster_6
53011,cluster_6
53013,cluster_6
53015,cluster_6
53017,cluster_6
53019,cluster_6
53021,cluster_6
53023,cluster_5
53025,cluster_6
53027,cluster_6
53029,cluster_6
53031,cluster_6
53033,cluster_6
53035,cluster_6
53037,cluster_6
53039,cluster_6
53041,cluster_6
53043,cluster_6
53045,cluster_6
53047,cluster_6
53049,cluster_6
53051,cluster_6
53053,cluster_6
53055,cluster_6
53057,cluster_6
53059,cluster_6
53061,cluster_6
53063,cluster_6
53065,cluster_6
53067,cluster_6
53069,cluster_5
53071,cluster_6
53073,cluster_6
53075,cluster_6
53077,cluster_6
54001,cluster_7
54003,cluster_7
54005,cluster_7
54007,cluster_7
54009,cluster_7
54011,cluster_7
54013,cluster_7
54015,cluster_7
54017,cluster_7
54019,cluster_7
54021,cluster_7
54023,cluster_7
54025,cluster_7
54027,cluster_7
54029,cluster_7
54031,cluster_7
54033,cluster_7
54035,cluster_7
54037,cluster_7
54039,cluster_7
54041,cluster_7
54043,cluster_7
54045,cluster_7
54047,cluster_7
54049,cluster_7
54051,cluster_7
54053,cluster_7
54055,cluster_7
54057,cluster_7
54059,cluster_7
54061,cluster_7
54063,cluster_7
54065,cluster_7
54067,cluster_7
54069,cluster_7
54071,cluster_7
54073,cluster_7
54075,cluster_7
54077,cluster_7
54079,cluster_7
54081,cluster_7
54083,cluster_7
54085,cluster_7
54087,cluster_7
54089,cluster_7
54091,cluster_7
54093,cluster_7
54095,cluster_7
54097,cluster_7
54099,cluster_7
54101,cluster_7
54103,cluster_7
54105,cluster_7
54107,cluster_7
54109,cluster_7
55001,cluster_6
55003,cluster_6
55005,cluster_6
55007,cluster_6
55009,cluster_6
55011,cluster_6
55013,cluster_6
55015,cluster_6
55017,cluster_6
55019,cluster_6
55021,cluster_6
55023,cluster_6
55025,cluster_6
55027,cluster_6
55029,cluster_6
55031,cluster_6
55033,cluster_6
55035,cluster_6
55037,cluster_6
55039,cluster_6
55041,cluster_6
55043,cluster_6
55045,cluster_6
55047,cluster_6
55049,cluster_6
55051,cluster_6
55053,cluster_6
55055,cluster_6
55057,cluster_6
55059,cluster_6
55061,cluster_6
55063,cluster_6
55065,cluster_6
55067,cluster_6
55069,cluster_6
55071,cluster_6
55073,cluster_6
55075,cluster_6
55077,cluster_6
55078,cluster_4
55079,cluster_8
55081,cluster_6
55083,cluster_6
55085,cluster_6
55087,cluster_6
55089,cluster_6
55093,cluster_6
55095,cluster_6
55097,cluster_6
55099,cluster_6
55101,cluster_6
55103,cluster_6
55105,cluster_6
55107,cluster_6
55109,cluster_6
55111,cluster_6
55113,cluster_6
55115,cluster_6
55117,cluster_6
55119,cluster_6
55121,cluster_6
55123,cluster_6
55125,cluster_6
55127,cluster_6
55129,cluster_6
55131,cluster_6
55133,cluster_6
55135,cluster_6
55137,cluster_6
55139,cluster_6
55141,cluster_6
56001,cluster_6
56003,cluster_6
56005,cluster_6
56007,cluster_6
56009,cluster_6
56011,cluster_6
56013,cluster_6
56015,cluster_6
56017,cluster_6
56019,cluster_6
56021,cluster_6
56023,cluster_6
56025,cluster_6
56027,cluster_6
