FIPS,frac_uninsured
13021,0.15342955628138757
13023,0.12593690799769378
13025,0.1551868827060874
13027,0.2164512770257855
13029,0.10543276472030544
13031,0.15395254987470303
13033,0.2053736211854586
13035,0.12668092183416488
13037,0.1990957803081045
13039,0.1258768766799974
13043,0.18515647708555372
13045,0.12466217177320701
13047,0.10015950536891784
13049,0.15180722891566265
13051,0.14813975923828698
13053,0.13359220655357995
13055,0.12265713210387655
13057,0.10496658722877569
13059,0.16462241116824175
13061,0.24830351634793338
13063,0.15821783360575595
13065,0.1675242995997713
13067,0.14398675540584918
13069,0.2020970912940465
13071,0.2090401912786064
13073,0.09349593495934959
13075,0.19882683612367102
13077,0.09679444601148285
13079,0.14906012117446016
13081,0.21415270018621974
13083,0.12518703241895263
13085,0.1013126552126096
13087,0.2034034523726326
13089,0.15864086176302697
13091,0.1607234086032492
13093,0.2052940675802196
13095,0.1930397757214224
13097,0.10611032280950691
13099,0.23482083609820836
13101,0.209734305196332
13103,0.10470121899241326
13105,0.15183422279917302
13107,0.22453410530124843
13109,0.20335576334877217
13111,0.14963220176360398
13113,0.10046235899010053
13115,0.1387609078749018
13117,0.0902894018932568
13119,0.13761000463177397
13121,0.1339765383787869
13123,0.1672580940186574
13125,0.12162661737523105
13127,0.15279516932409495
13129,0.14403627757115298
13131,0.20379301888334833
13133,0.1664436372905117
13135,0.12744243555797888
13137,0.13334848370072974
13139,0.14212377315694544
13141,0.1666493829721041
13143,0.1338132542875291
13145,0.10133554123618561
13147,0.1199866866367116
13149,0.15062577119689757
13151,0.08326581192507507
13153,0.10938230701552754
13155,0.18507876746259783
13157,0.1183546240342691
13159,0.1307522628736594
13161,0.19070549568141865
13163,0.2097955807633227
13165,0.21858173903081682
13167,0.16135458167330677
13169,0.10772842450439708
13171,0.14672121138112101
13173,0.17701575532900835
13175,0.16282838621630844
13177,0.10521238625036175
13179,0.20299249270123731
13181,0.16339710003655417
13183,0.20590092935125867
13185,0.14848249831963187
13187,0.12559611905936524
13189,0.1630869705192476
13191,0.20455366823274304
13193,0.19956347762822846
13195,0.14005643299497966
13197,0.20389287686361127
13199,0.16558314062568175
13201,0.17886962106615287
13205,0.1992770375352024
13207,0.12751734286314903
13209,0.172858906723538
13211,0.1165104047564601
13213,0.14650102910908555
13215,0.15828165228233237
13217,0.0955450739796801
13219,0.08928331316391018
13221,0.12454993019325446
13223,0.08382631592993568
13225,0.16128902153746874
13227,0.10786864496167639
13229,0.16689058940358667
13231,0.10788690476190477
13233,0.15825489760122533
13235,0.155386669405361
13237,0.1514952846840486
13239,0.22821240372922577
13241,0.1408590787592466
13243,0.23269493844049247
13245,0.1741746650388979
13247,0.11963842383347126
13249,0.17782629791363416
13251,0.17699287103046013
13253,0.21298504227184045
13255,0.14968428266083636
13257,0.1389465283320032
13259,0.2083162638263007
13261,0.18127126883811376
13263,0.17588314204799524
13265,0.22289156626506024
13267,0.16604196286243592
13269,0.18251378417913808
13271,0.1686482393032942
13273,0.22360190458407245
13275,0.1684194039201647
13277,0.18476209153531242
13279,0.21723986213976682
13281,0.10673776054289869
13283,0.19783799792684734
13285,0.14211077965008465
13287,0.23717542748575046
13289,0.1739974754830566
13291,0.121625720351835
13293,0.1452725893276491
13295,0.11723274377836908
13297,0.0971750366835433
13299,0.18143337585527078
13301,0.19259137846254712
13303,0.17054379162938663
13305,0.16054948925678056
13307,0.1852337265181302
13309,0.17640918580375783
13311,0.13107462066098524
13313,0.1665988183388529
13315,0.15995872033023736
13317,0.16276178636320168
13319,0.16573006013999803
13321,0.16825786506637572
15001,0.1488526118845379
15003,0.11810340827999725
15005,
15007,0.12972541507024266
15009,0.1275199450973664
16001,0.1061042506099029
16003,0.17655249234196602
16005,0.15685496769240612
16007,0.18150906735751296
16009,0.16348448687350836
16011,0.20224513591988844
16013,0.12647642445431354
16015,0.15381552753815528
16017,0.15175515791532218
16019,0.14256009406026823
16021,0.18739994349750447
16023,0.202991452991453
16025,0.17714285714285713
16027,0.15635537355780624
16029,0.16028607488430796
16031,0.24277809041455636
16033,0.2873806998939555
16035,0.15418607428639675
16037,0.20554329163600688
16039,0.17433819934343786
16041,0.1829278150513297
16043,0.22847573925829112
16045,0.16874577521047132
16047,0.221907198672291
16049,0.16009428553226732
16051,0.19295644114921223
16053,0.2187595478154598
16055,0.12909264655199423
16057,0.13519041308981966
16059,0.20697939056770767
16061,0.16
16063,0.21672167216721672
16065,0.17155770782889426
16067,0.23277584937414536
16069,0.12865466241332946
16071,0.16250890947968638
16073,0.26406574550708933
16075,0.18187142406631526
16077,0.22094673029794917
16079,0.16926350991867448
16081,0.18173295835007366
16083,0.16083492991832207
16085,0.135741718674988
16087,0.20162408397702516
17001,0.0911843675417661
17003,0.19211381203091743
17005,0.0889776446441449
17007,0.10326248440068934
17009,0.08134601316752012
17011,0.11576563826776111
17013,0.07921750920007747
17015,0.10263583240084545
17017,0.13663836523240755
17019,0.10726048511397744
17021,0.08846941096201956
17023,0.09931668237511782
17025,0.10203937119388189
17027,0.06956642194209724
17029,0.1037501223930285
17031,0.16081881213488816
17033,0.10769926625791537
17035,0.10070172240955072
17037,0.10041468284441714
17039,0.10019859180357465
17041,0.1143358395989975
17043,0.09868659678639735
17045,0.10346087592002923
17047,0.1015625
17049,0.07900292067898557
17051,0.11034863906415511
17053,0.09599491417673237
17055,0.12642549656370364
17057,0.10740426434708815
17059,0.13930429128738622
17061,0.11542418215485906
17063,0.08451571695789041
17065,0.12167208770027707
17067,0.09293583250665692
17069,0.10258584145824502
17071,0.12343201204214752
17073,0.10043288331916744
17075,0.11109300127131075
17077,0.1551575387376195
17079,0.11906187624750499
17081,0.12620566849680961
17083,0.08897399358745992
17085,0.09295837023914968
17087,0.10722150504973803
17089,0.11630675795923362
17091,0.11755825584410773
17093,0.0724023442412657
17095,0.11604044345232513
17097,0.10532929547078194
17099,0.10313132748392598
17101,0.09792843691148775
17103,0.0877512686085957
17105,0.08934313275149287
17107,0.07453517628990622
17109,0.10842770443596321
17111,0.08948978584821869
17113,0.0937344745398175
17115,0.10675610663810398
17117,0.09134409806357029
17119,0.10610308389044641
17121,0.10960542048624951
17123,0.087614435953696
17125,0.10310653706880121
17127,0.11975501694031795
17129,0.09185115402731983
17131,0.0939569536423841
17133,0.06736469072164948
17135,0.09491380444795368
17137,0.09229606405016516
17139,0.0824948311509304
17141,0.10777307054706207
17143,0.11723377649072002
17145,0.10554459785229016
17147,0.05821342925659472
17149,0.11626410901222294
17151,0.12111137497031584
17153,0.17809832204886664
17155,0.09894978667541844
17157,0.09332165932008937
17159,0.11083681478668186
17161,0.12675227321931154
17163,0.12276836353708852
17165,0.12879717704817428
17167,0.102806695402746
17169,0.09090909090909091
17171,0.08499630450849963
17173,0.09564555147388226
17175,0.0928837737072459
17177,0.10305431043469196
17179,0.07304671574396726
17181,0.12839248434237996
17183,0.12557077625570776
17185,0.09769291964996023
17187,0.11846451759881535
17189,0.08323281061519903
17191,0.1009764229578471
17193,0.10069353572363256
17195,0.115831147787448
17197,0.08887032465118161
17199,0.12089535815898267
17201,0.11203519285058626
17203,0.0608577227088229
18001,0.13899967502732724
18003,0.11224222833322675
18005,0.08959749796029372
18007,0.1202566655603496
18009,0.08895949166004766
18011,0.055377345805881564
18013,0.10749637059522238
18015,0.10751003622833644
18017,0.13396461500124596
18019,0.10450626033545948
18021,0.10489278608798172
18023,0.12231967381420317
18025,0.1445256776034237
18027,0.1549924506006696
18029,0.07169634489222118
18031,0.07377700127064803
18033,0.08960848796178497
18035,0.11151406816658359
18037,0.06877478094865143
18039,0.12616066584084928
18041,0.09547920433996383
18043,0.0937400169451505
18045,0.10794868858091856
18047,0.08628979857050033
18049,0.14280183885797243
18051,0.09363026819923372
18053,0.13051858780843856
18055,0.12425699692344455
18057,0.06639798907285456
18059,0.0780987677785169
18061,0.0821679745838651
18063,0.06382811825890511
18065,0.09596985860638388
18067,0.11871447568165504
18069,0.08350768908881682
18071,0.10637592632052466
18073,0.10004392019073911
18075,0.13325002314171988
18077,0.10070921985815603
18079,0.11165441305800823
18081,0.08647886885296957
18083,0.1178387113590158
18085,0.11943947838889474
18087,0.15861694915254237
18089,0.1461290054470228
18091,0.11672940495149849
18093,0.10113570243303235
18095,0.10788884458485415
18097,0.13176300755503498
18099,0.10559164980296092
18101,0.09859426150587329
18103,0.11715328467153285
18105,0.10774502293936923
18107,0.09071889955281258
18109,0.08719080512482444
18111,0.0964305478693968
18113,0.12072163210251223
18115,0.08409942117807287
18117,0.11036924633282752
18119,0.12180694913026333
18121,0.11231424951042507
18123,0.07771122320302648
18125,0.09517468275105749
18127,0.10312349466318485
18129,0.07139133025472963
18131,0.11180439672059783
18133,0.09191763400708931
18135,0.11744865837205816
18137,0.08816311800793937
18139,0.0888739269483252
18141,0.12412082957619477
18143,0.1153232577665827
18145,0.0893844536855093
18147,0.10380943102104442
18149,0.12728382679980813
18151,0.10564652236994049
18153,0.1149198180397923
18155,0.13037662070384853
18157,0.1132152721364744
18159,0.0858712236801953
18161,0.09142619311875694
18163,0.09457984721716987
18165,0.10475787948315421
18167,0.12290432002495322
18169,0.09393375291788553
18171,0.0887877063175868
18173,0.07458926226890458
18175,0.09865519096288328
18177,0.1231500751531969
18179,0.07911696635214527
18181,0.1295834525610105
18183,0.06704204436469387
19001,0.0902150400814353
19003,0.1177298311444653
19005,0.11795499354136924
19007,0.12015220254646568
19009,0.11104227969645346
19011,0.05174074074074074
19013,0.0804982087679024
19015,0.05849184271859259
19017,0.05178020864129746
19019,0.09453351729387696
19021,0.11319537491935884
19023,0.054538216560509556
19025,0.08943790098630662
19027,0.06047351906437197
19029,0.09627962585273225
19031,0.04766078667689273
19033,0.07720909396348975
19035,0.08670425757947209
19037,0.06224627875507442
19039,0.11581705054033402
19041,0.0649227673551518
19043,0.09810765119703332
19045,0.08902387513325422
19047,0.1369530463615371
19049,0.06943317491596152
19051,0.156484582515302
19053,0.13434049970947123
19055,0.08183079056865465
19057,0.0941925998529772
19059,0.054353688500029966
19061,0.05857188069539784
19063,0.1145813556104044
19065,0.10132406798760447
19067,0.08459526850331447
19069,0.09699962728289228
19071,0.09459981956437685
19073,0.0993676603432701
19075,0.057668910698353476
19077,0.07447821945093963
19079,0.07717934480843976
19081,0.08001018157135585
19083,0.09192912292395712
19085,0.07926215059179048
19087,0.07858342388619974
19089,0.08690721649484535
19091,0.07410007018951169
19093,0.09350860550210055
19095,0.04266583618810339
19097,0.09643471846569954
19099,0.056643839252534904
19101,0.11269722013523667
19103,0.08100489463298795
19105,0.07284606758008678
19107,0.10083355740790535
19109,0.08734977078428943
19111,0.10164827680152567
19113,0.06410159726097646
19115,0.12075662894781287
19117,0.09119106699751861
19119,0.07548936170212767
19121,0.0660377358490566
19123,0.0743605795027723
19125,0.05087315061848169
19127,0.11497285504084429
19129,0.06091337346244439
19131,0.08581371920505541
19133,0.10703781512605041
19135,0.09112954690491384
19137,0.09953151241934058
19139,0.11235849939189821
19141,0.06563063688081032
19143,0.09755004481625336
19145,0.08539961853196333
19147,0.09497782819428689
19149,0.06430803750300505
19151,0.08713745271122321
19153,0.08562216026692868
19155,0.09829726537252892
19157,0.06927344782034346
19159,0.12876920159302105
19161,0.1071462197533189
19163,0.09613784022161766
19165,0.07812252651575115
19167,0.07274529850977476
19169,0.07056734040424255
19171,0.10251688152240639
19173,0.14439068642273964
19175,0.09179752756431674
19177,0.11032622656049319
19179,0.1107187543445016
19181,0.06488913706056164
19183,0.0934893041897749
19185,0.12755643084381155
19187,0.09824885265236008
19189,0.07972865826799401
19191,0.06061034190449279
19193,0.12779104332147556
19195,0.07157569515962925
19197,0.09628489777973182
20001,0.1299775150504098
20003,0.14311904179907114
20005,0.10104736967388717
20007,0.13916901976603469
20009,0.13189823874755383
20011,0.1361605654464226
20013,0.13829475534720187
20015,0.09271257657888829
20017,0.12398571892242778
20019,0.15234850328547092
20021,0.14395731848758989
20023,0.1955193482688391
20025,0.1340341655716163
20027,0.11009386950979257
20029,0.11148683266728149
20031,0.11033053092249223
20033,0.12868217054263567
20035,0.12306646268910419
20037,0.13125948406676782
20039,0.17329990598558445
20041,0.09958873444739445
20043,0.10772773797338792
20045,0.11022795732359057
20047,0.16312272174969622
20049,0.2032520325203252
20051,0.09780700115814249
20053,0.09963739555415418
20055,0.20054888683697547
20057,0.16944683120500134
20059,0.10660265935154493
20061,0.19552572706935123
20063,0.167933405718422
20065,0.14112458654906285
20067,0.18167330677290836
20069,0.15338679406244668
20071,0.1793921423276501
20073,0.14786045243935678
20075,0.18625192012288785
20077,0.12021049169544483
20079,0.10202996188281181
20081,0.18572778827977315
20083,0.12843601895734597
20085,0.10144070927225711
20087,0.08369098712446352
20089,0.1691527446300716
20091,0.06853652662457903
20093,0.17936226749335696
20095,0.11475811390079609
20097,0.1380697050938338
20099,0.13094862194956922
20101,0.15047518479408659
20103,0.08261184741427653
20105,0.11609498680738786
20107,0.12023401250756506
20109,0.12884753042233357
20111,0.14476677244516836
20113,0.06191782677912136
20115,0.1141136504014824
20117,0.1107160019221528
20119,0.152
20121,0.07623950682056663
20123,0.1029595015576324
20125,0.13349725195256001
20127,0.12167300380228137
20129,0.17240300375469336
20131,0.09441731303265345
20133,0.12178595196321616
20135,0.1415752741774676
20137,0.11740819209039548
20139,0.09749271137026239
20141,0.12493827160493827
20143,0.10076759758288421
20145,0.11589256566256122
20147,0.13226744186046513
20149,0.09864603481624758
20151,0.12005054759898905
20153,0.12462574850299402
20155,0.11679096258535511
20157,0.1357474825716499
20159,0.13021431305013395
20161,0.1189316525005571
20163,0.12371519342179033
20165,0.10892542571931885
20167,0.11701972242512783
20169,0.11237226209684897
20171,0.14021739130434782
20173,0.12752193382411314
20175,0.18978259001460857
20177,0.10814840599889769
20179,0.13315322269394056
20181,0.18885096700796358
20183,0.11768988109682116
20185,0.1642156862745098
20187,0.20089086859688196
20189,0.17091648189209166
20191,0.11412670887607372
20193,0.11218745909150413
20195,0.10950819672131147
20197,0.09278797514091632
20199,0.18118245390972665
20201,0.1219836911299717
20203,0.1996535296665223
20205,0.14714256660565386
20207,0.1455767077267637
20209,0.1831203852327448
21001,0.20349399647186023
21003,0.11974767454292741
21005,0.09032068255369226
21007,0.11489670170351576
21009,0.12856536820302947
21011,0.16050232238087045
21013,0.1959548289229732
21015,0.07919301415236375
21017,0.13275853375686986
21019,0.1285841029156753
21021,0.10132919648838275
21023,0.11683967704728951
21025,0.2025443379081281
21027,0.139895298813041
21029,0.08016181324298274
21031,0.1387356493216043
21033,0.1263393201264164
21035,0.11508456238255224
21037,0.08347182267251951
21039,0.14787014449240007
21041,0.14061603214080734
21043,0.16498205522595766
21045,0.19134438305709023
21047,0.18476013971059949
21049,0.11881216498982429
21051,0.20794334465335873
21053,0.20891306622031594
21055,0.1529385574354408
21057,0.19448719742549322
21059,0.10367504835589941
21061,0.14114713216957606
21063,0.17965807012460155
21065,0.15686924249453243
21067,0.12372799164428529
21069,0.15236139630390144
21071,0.18127339049694444
21073,0.10436243699047856
21075,0.17500346404323125
21077,0.1327760019670519
21079,0.12443452560468062
21081,0.11946363266964649
21083,0.14288372093023255
21085,0.1435547262694033
21087,0.16819123230928545
21089,0.12497310671256455
21091,0.0820852200162545
21093,0.1274820262617719
21095,0.20832542544442337
21097,0.11777405948075781
21099,0.18025001364703314
21101,0.11467316174050425
21103,0.12601395963025844
21105,0.1497536945812808
21107,0.1396638475537951
21109,0.1960640328976355
21111,0.10821817392012598
21113,0.10954144904861607
21115,0.15903504020665807
21117,0.09473204698532522
21119,0.1707761516997893
21121,0.20708472356481336
21123,0.12694357252354185
21125,0.14982782491391244
21127,0.15229493999752566
21129,0.19950706965884032
21131,0.18642654660663666
21133,0.16141442252598837
21135,0.18627450980392157
21137,0.149828835283815
21139,0.1264344262295082
21141,0.1317310169678678
21143,0.09522058823529411
21145,0.12202850165383783
21147,0.23716126037254107
21149,0.12714084223252065
21151,0.11420082573409304
21153,0.2015290973871734
21155,0.1183272612070331
21157,0.10562857235121258
21159,0.1986901350798199
21161,0.1368144690781797
21163,0.13182409392906105
21165,0.18387428403583492
21167,0.12406293382693198
21169,0.1839756791213102
21171,0.18507718696397943
21173,0.12850428759894458
21175,0.15606250872052463
21177,0.14533409407886394
21179,0.09618380062305296
21181,0.12110431193966131
21183,0.13676296671735091
21185,0.06571647395064727
21187,0.13680323544927026
21189,0.25389801938474504
21191,0.10413223140495868
21193,0.17472497623251393
21195,0.150921968859269
21197,0.1584715423394462
21199,0.1421114864864865
21201,0.13119789381307592
21203,0.16144088080421254
21205,0.1355619544677405
21207,0.16698002350176264
21209,0.10644997460639918
21211,0.10867687475461327
21213,0.11697315081370072
21215,0.08363682831767938
21217,0.1369453565715248
21219,0.169959812458138
21221,0.11618847853771819
21223,0.12800620636152055
21225,0.13160595177013854
21227,0.11537995149555376
21229,0.11965961926484779
21231,0.18946540880503146
21233,0.13770213967940118
21235,0.17875831602198322
21237,0.2079207920792079
21239,0.10434710880145179
22001,0.1595412412681354
22003,0.15741986545310646
22005,0.12407597706102695
22007,0.15692360751853768
22009,0.17537650244667205
22011,0.1394016549968173
22013,0.18100948866631522
22015,0.1369230914999858
22017,0.17293849404517944
22019,0.14581569310588452
22021,0.1688914134242166
22023,0.14731115296087047
22025,0.20733224849239015
22027,0.17413697958182597
22029,0.21657240699424066
22031,0.17503695561535837
22033,0.1492937822209583
22035,0.2943124714481498
22037,0.14834557940738607
22039,0.17163759144625773
22041,0.223846908734053
22043,0.14151668974004
22045,0.1697988922944561
22047,0.1594207373556475
22049,0.1375619425173439
22051,0.15844787378760844
22053,0.1595996418521361
22055,0.14437408176706013
22057,0.1337072435153343
22059,0.129985754985755
22061,0.1462192457490263
22063,0.11988352288335806
22065,0.2701292446014289
22067,0.20294107839541164
22069,0.1732700241301471
22071,0.22661328795703323
22073,0.1719004027334606
22075,0.14754267977237454
22077,0.15377396433838317
22079,0.15954912736840465
22081,0.19186476492340201
22083,0.20296209685277208
22085,0.1604725468763138
22087,0.152683434306346
22089,0.14135050263662038
22091,0.22974948825421582
22093,0.1654373522458629
22095,0.1715776086909663
22097,0.17108642716568265
22099,0.16887417218543047
22101,0.1768321145168819
22103,0.1221316870559931
22105,0.17552722014610053
22107,0.2793469387755102
22109,0.15143593417123294
22111,0.1683332605563076
22113,0.15428933780233717
22115,0.18410093342906964
22117,0.17945902337359657
